filename,width,height,class,xmin,ymin,xmax,ymax
156.jpg,320,240,fire,151,75,267,168
156.jpg,320,240,fire,270,129,310,164
testpic330.jpg,320,240,fire,147,127,289,160
3095.jpg,320,240,fire,255,198,290,209
3095.jpg,320,240,fire,200,92,247,210
3095.jpg,320,240,fire,166,169,176,188
3095.jpg,320,240,fire,174,144,192,164
3095.jpg,320,240,fire,114,89,169,146
329.jpg,320,240,fire,134,31,211,154
2736.jpg,320,240,fire,174,65,208,111
2736.jpg,320,240,fire,78,118,164,207
2845.jpg,320,240,fire,1,68,152,194
2349.jpg,320,240,fire,41,46,52,70
2349.jpg,320,240,fire,72,66,109,91
2349.jpg,320,240,fire,107,104,135,133
2349.jpg,320,240,fire,191,94,228,160
189.jpg,320,240,fire,130,76,244,167
pic1850.jpg,320,240,fire,130,62,259,205
2779.jpg,320,240,fire,134,39,275,189
3297.jpg,320,240,fire,31,180,53,201
2224.jpg,320,240,fire,254,115,263,146
2224.jpg,320,240,fire,228,116,247,152
2224.jpg,320,240,fire,260,160,301,200
2224.jpg,320,240,fire,36,81,60,121
2224.jpg,320,240,fire,151,99,165,120
2224.jpg,320,240,fire,71,122,79,134
2224.jpg,320,240,fire,8,30,36,56
2889.jpg,320,240,fire,47,183,85,209
pic120.jpg,320,240,fire,58,69,221,179
2277.jpg,320,240,fire,232,130,311,209
2277.jpg,320,240,fire,229,69,257,124
2277.jpg,320,240,fire,25,63,70,128
2277.jpg,320,240,fire,143,82,168,114
1119.jpg,320,240,fire,25,128,79,135
1119.jpg,320,240,fire,1,122,22,139
1119.jpg,320,240,fire,1,102,29,117
1119.jpg,320,240,fire,97,90,175,132
1119.jpg,320,240,fire,199,72,224,92
1119.jpg,320,240,fire,254,82,284,112
2236.jpg,320,240,fire,251,156,304,206
2236.jpg,320,240,fire,223,107,247,136
2236.jpg,320,240,fire,143,80,162,111
2236.jpg,320,240,fire,57,123,89,160
2236.jpg,320,240,fire,37,80,72,124
2236.jpg,320,240,fire,5,34,35,52
2832.jpg,320,240,fire,184,30,304,206
2832.jpg,320,240,fire,121,51,185,111
2100.jpg,320,240,fire,191,124,197,131
2100.jpg,320,240,fire,75,135,86,156
2100.jpg,320,240,fire,32,118,64,148
2100.jpg,320,240,fire,16,99,29,120
2418.jpg,320,240,fire,246,108,283,172
2418.jpg,320,240,fire,148,54,166,106
2418.jpg,320,240,fire,73,52,91,99
2418.jpg,320,240,fire,28,31,71,51
2150.jpg,320,240,fire,220,175,246,207
2150.jpg,320,240,fire,148,122,193,162
2150.jpg,320,240,fire,82,77,110,117
2150.jpg,320,240,fire,43,67,68,82
1635.jpg,320,240,fire,160,53,220,179
testpic1330.jpg,320,240,fire,145,96,295,163
3070.jpg,320,240,fire,109,112,164,162
3070.jpg,320,240,fire,200,180,241,209
3070.jpg,320,240,fire,158,187,172,203
3046.jpg,320,240,fire,194,147,230,204
3046.jpg,320,240,fire,166,152,176,164
3046.jpg,320,240,fire,87,91,147,147
1978.jpg,320,240,fire,1,137,48,168
1978.jpg,320,240,fire,149,125,167,149
1945.jpg,320,240,fire,88,41,195,183
1480.jpg,320,240,fire,153,33,201,204
3025.jpg,320,240,fire,127,124,152,165
3025.jpg,320,240,fire,55,151,96,194
3025.jpg,320,240,fire,1,179,17,200
3170.jpg,320,240,fire,209,148,238,210
3170.jpg,320,240,fire,264,200,286,209
3170.jpg,320,240,fire,144,139,194,191
3170.jpg,320,240,fire,108,108,138,134
2301.jpg,320,240,fire,199,101,225,128
2301.jpg,320,240,fire,83,87,122,146
2301.jpg,320,240,fire,22,47,74,81
2872.jpg,320,240,fire,8,102,98,145
2872.jpg,320,240,fire,175,108,200,132
1839.jpg,320,240,fire,122,77,240,189
198.jpg,320,240,fire,131,77,215,160
2863.jpg,320,240,fire,91,165,106,179
2863.jpg,320,240,fire,141,61,186,146
1198.jpg,320,240,fire,69,74,171,166
1198.jpg,320,240,fire,198,87,320,158
2750.jpg,320,240,fire,164,182,179,200
2750.jpg,320,240,fire,101,121,111,134
2249.jpg,320,240,fire,246,139,303,209
2249.jpg,320,240,fire,239,78,257,102
2249.jpg,320,240,fire,31,80,85,144
2249.jpg,320,240,fire,2,30,43,47
2249.jpg,320,240,fire,144,83,162,108
3235.jpg,320,240,fire,216,153,271,206
3235.jpg,320,240,fire,144,132,212,170
3235.jpg,320,240,fire,85,99,142,126
3235.jpg,320,240,fire,166,170,188,185
2143.jpg,320,240,fire,79,72,97,122
2143.jpg,320,240,fire,153,132,197,174
2143.jpg,320,240,fire,223,192,253,210
2143.jpg,320,240,fire,26,52,41,85
1885.jpg,320,240,fire,119,81,216,171
1194.jpg,320,240,fire,48,80,163,173
1194.jpg,320,240,fire,167,80,314,164
1760.jpg,320,240,fire,131,30,245,206
2873.jpg,320,240,fire,7,120,97,159
2873.jpg,320,240,fire,173,108,194,132
3028.jpg,320,240,fire,127,118,169,163
3028.jpg,320,240,fire,44,141,96,170
3028.jpg,320,240,fire,76,181,99,204
3028.jpg,320,240,fire,1,152,10,173
pic650.jpg,320,240,fire,17,34,289,205
1047.jpg,320,240,fire,8,113,320,192
3186.jpg,320,240,fire,209,183,242,210
3186.jpg,320,240,fire,184,196,193,205
3186.jpg,320,240,fire,169,155,193,181
3186.jpg,320,240,fire,151,166,162,189
3186.jpg,320,240,fire,141,149,155,166
3186.jpg,320,240,fire,117,123,128,139
3186.jpg,320,240,fire,102,115,114,127
3186.jpg,320,240,fire,77,106,91,116
2679.jpg,320,240,fire,77,134,158,205
2679.jpg,320,240,fire,169,94,201,129
1567.jpg,320,240,fire,156,30,205,196
testpic350.jpg,640,360,fire,1,96,267,204
2848.jpg,320,240,fire,105,191,114,206
2848.jpg,320,240,fire,85,170,92,189
2848.jpg,320,240,fire,46,147,57,172
2012.jpg,320,240,fire,25,147,48,168
2012.jpg,320,240,fire,172,189,189,208
2012.jpg,320,240,fire,223,175,233,197
2064.jpg,320,240,fire,1,130,18,183
2064.jpg,320,240,fire,151,187,157,195
2064.jpg,320,240,fire,231,172,236,179
2187.jpg,320,240,fire,210,139,233,174
2187.jpg,320,240,fire,154,114,181,153
2187.jpg,320,240,fire,109,106,118,118
2187.jpg,320,240,fire,90,91,112,102
2187.jpg,320,240,fire,69,79,92,89
2187.jpg,320,240,fire,59,64,61,71
2983.jpg,320,240,fire,158,161,214,209
2983.jpg,320,240,fire,61,128,101,184
2983.jpg,320,240,fire,34,113,60,151
2983.jpg,320,240,fire,5,85,36,115
2983.jpg,320,240,fire,36,49,209,96
3092.jpg,320,240,fire,219,168,261,211
3092.jpg,320,240,fire,167,94,218,198
3092.jpg,320,240,fire,129,150,149,175
3092.jpg,320,240,fire,140,134,158,151
3092.jpg,320,240,fire,67,89,131,135
testpic780.jpg,640,360,fire,222,110,540,267
testpic1140.jpg,640,360,fire,307,51,538,259
1435.jpg,320,240,fire,163,47,207,179
1259.jpg,320,240,fire,196,61,320,125
3122.jpg,320,240,fire,1,164,82,208
testpic173.jpg,640,360,fire,330,207,459,240
1646.jpg,320,240,fire,156,45,212,177
2220.jpg,320,240,fire,253,92,273,146
2220.jpg,320,240,fire,256,157,284,208
2220.jpg,320,240,fire,127,67,145,91
2220.jpg,320,240,fire,41,80,58,125
1530.jpg,320,240,fire,175,36,232,191
360.jpg,320,240,fire,110,30,216,159
3238.jpg,320,240,fire,214,150,270,207
3238.jpg,320,240,fire,175,175,194,193
3238.jpg,320,240,fire,143,131,210,168
3238.jpg,320,240,fire,107,102,144,126
1412.jpg,320,240,fire,151,59,204,189
2487.jpg,320,240,fire,229,168,271,197
2487.jpg,320,240,fire,76,68,146,126
1640.jpg,320,240,fire,157,46,214,176
2381.jpg,320,240,fire,36,42,59,74
2381.jpg,320,240,fire,69,65,109,94
2381.jpg,320,240,fire,107,106,139,132
2381.jpg,320,240,fire,298,136,320,206
3278.jpg,320,240,fire,156,134,176,148
3278.jpg,320,240,fire,68,159,111,196
2061.jpg,320,240,fire,1,133,20,184
2061.jpg,320,240,fire,149,165,167,196
2061.jpg,320,240,fire,230,170,238,182
1431.jpg,320,240,fire,170,49,210,185
2560.jpg,320,240,fire,72,150,116,196
2560.jpg,320,240,fire,118,84,170,164
2560.jpg,320,240,fire,199,95,211,134
testpic215.jpg,320,240,fire,191,81,288,186
testpic215.jpg,320,240,fire,107,90,163,164
testpic215.jpg,320,240,fire,18,130,52,164
3299.jpg,320,240,fire,107,132,157,153
3299.jpg,320,240,fire,22,170,49,192
1117.jpg,320,240,fire,1,100,56,137
1117.jpg,320,240,fire,95,83,180,132
1117.jpg,320,240,fire,199,72,220,91
1117.jpg,320,240,fire,247,82,282,116
2082.jpg,320,240,fire,1,116,62,166
2082.jpg,320,240,fire,152,164,157,173
2082.jpg,320,240,fire,179,188,183,197
1513.jpg,320,240,fire,188,37,217,174
2320.jpg,320,240,fire,82,92,113,135
2320.jpg,320,240,fire,29,52,96,74
2320.jpg,320,240,fire,190,30,233,86
2320.jpg,320,240,fire,236,149,257,179
2320.jpg,320,240,fire,274,189,291,206
324.jpg,320,240,fire,130,30,215,150
2226.jpg,320,240,fire,263,160,301,207
2226.jpg,320,240,fire,232,117,264,161
2226.jpg,320,240,fire,31,82,55,117
1327.jpg,320,240,fire,121,72,295,153
3041.jpg,320,240,fire,192,144,221,195
3041.jpg,320,240,fire,166,145,176,154
3041.jpg,320,240,fire,90,81,150,129
2820.jpg,320,240,fire,241,128,320,202
2820.jpg,320,240,fire,187,40,294,165
2820.jpg,320,240,fire,135,52,213,106
2820.jpg,320,240,fire,125,56,151,70
1649.jpg,320,240,fire,155,33,213,180
pic1300.jpg,320,240,fire,114,64,248,204
2697.jpg,320,240,fire,86,145,155,200
2697.jpg,320,240,fire,173,70,198,111
2588.jpg,320,240,fire,73,136,129,196
2588.jpg,320,240,fire,149,94,172,144
2588.jpg,320,240,fire,196,78,214,129
1265.jpg,320,240,fire,232,79,320,125
1147.jpg,320,240,fire,97,74,173,156
1773.jpg,320,240,fire,138,30,246,201
1035.jpg,320,240,fire,13,51,186,135
2175.jpg,320,240,fire,208,148,233,177
2175.jpg,320,240,fire,151,122,183,150
2175.jpg,320,240,fire,101,86,119,112
2175.jpg,320,240,fire,72,79,85,91
2175.jpg,320,240,fire,56,62,61,72
2139.jpg,320,240,fire,218,194,255,210
2139.jpg,320,240,fire,155,124,190,172
2139.jpg,320,240,fire,76,71,99,119
2139.jpg,320,240,fire,31,56,48,76
1911.jpg,320,240,fire,111,83,210,168
2986.jpg,320,240,fire,110,56,246,81
2986.jpg,320,240,fire,67,191,94,210
2986.jpg,320,240,fire,1,74,81,113
pic1800.jpg,320,240,fire,100,50,242,188
2271.jpg,320,240,fire,240,148,290,205
2271.jpg,320,240,fire,226,79,261,135
2271.jpg,320,240,fire,22,67,70,123
2271.jpg,320,240,fire,59,124,81,152
2271.jpg,320,240,fire,4,29,27,51
2228.jpg,320,240,fire,259,149,310,212
2228.jpg,320,240,fire,232,127,252,147
2228.jpg,320,240,fire,134,105,158,127
2228.jpg,320,240,fire,38,80,70,115
2228.jpg,320,240,fire,8,35,37,46
1664.jpg,320,240,fire,156,45,236,186
1546.jpg,320,240,fire,153,33,222,188
2272.jpg,320,240,fire,235,144,290,201
2272.jpg,320,240,fire,232,83,251,125
2272.jpg,320,240,fire,32,70,63,114
2272.jpg,320,240,fire,1,27,46,46
2272.jpg,320,240,fire,65,121,81,147
2549.jpg,320,240,fire,72,141,115,186
2549.jpg,320,240,fire,120,95,168,151
2549.jpg,320,240,fire,185,109,211,130
1774.jpg,320,240,fire,139,32,250,201
1845.jpg,320,240,fire,120,92,214,183
2766.jpg,320,240,fire,187,160,215,209
2766.jpg,320,240,fire,128,125,182,170
2766.jpg,320,240,fire,80,94,131,128
2766.jpg,320,240,fire,52,83,86,98
1407.jpg,320,240,fire,154,52,198,161
1549.jpg,320,240,fire,161,34,233,191
3192.jpg,320,240,fire,205,165,239,204
3192.jpg,320,240,fire,146,159,162,177
3192.jpg,320,240,fire,163,134,190,160
3192.jpg,320,240,fire,139,123,150,141
3192.jpg,320,240,fire,113,102,123,112
3192.jpg,320,240,fire,97,86,109,102
3192.jpg,320,240,fire,75,82,87,88
138.jpg,320,240,fire,129,34,254,152
3068.jpg,320,240,fire,108,115,165,165
3068.jpg,320,240,fire,205,179,240,209
3068.jpg,320,240,fire,152,181,173,209
1041.jpg,320,240,fire,26,106,320,191
2920.jpg,320,240,fire,89,54,172,97
2920.jpg,320,240,fire,178,96,197,128
2920.jpg,320,240,fire,211,71,227,100
2920.jpg,320,240,fire,192,104,233,163
2920.jpg,320,240,fire,215,150,244,190
2920.jpg,320,240,fire,230,180,255,210
1989.jpg,320,240,fire,1,133,47,167
1989.jpg,320,240,fire,157,90,173,155
2396.jpg,320,240,fire,1,65,52,95
2396.jpg,320,240,fire,39,89,66,139
2396.jpg,320,240,fire,227,147,278,210
2396.jpg,320,240,fire,125,95,134,123
2680.jpg,320,240,fire,80,140,153,206
2680.jpg,320,240,fire,169,93,192,129
282.jpg,320,240,fire,149,129,207,139
282.jpg,320,240,fire,119,112,151,134
2564.jpg,320,240,fire,70,158,110,202
2564.jpg,320,240,fire,116,106,169,167
2564.jpg,320,240,fire,199,87,211,140
2564.jpg,320,240,fire,179,139,197,155
1849.jpg,320,240,fire,117,74,215,180
2677.jpg,320,240,fire,81,135,156,204
2677.jpg,320,240,fire,170,97,195,131
1173.jpg,320,240,fire,57,62,305,181
338.jpg,320,240,fire,129,28,211,158
163.jpg,320,240,fire,142,30,260,161
3045.jpg,320,240,fire,183,148,208,197
3045.jpg,320,240,fire,151,150,163,160
3045.jpg,320,240,fire,72,90,134,136
1542.jpg,320,240,fire,176,40,235,194
2067.jpg,320,240,fire,1,130,22,184
2067.jpg,320,240,fire,149,180,170,196
3283.jpg,320,240,fire,168,120,190,140
3283.jpg,320,240,fire,88,118,135,153
2628.jpg,320,240,fire,97,68,210,194
2377.jpg,320,240,fire,282,139,320,210
2377.jpg,320,240,fire,110,104,132,131
2377.jpg,320,240,fire,60,61,110,92
2377.jpg,320,240,fire,37,44,54,72
2526.jpg,320,240,fire,41,145,111,205
2526.jpg,320,240,fire,110,69,195,160
2526.jpg,320,240,fire,226,95,251,173
2649.jpg,320,240,fire,97,47,208,200
2152.jpg,320,240,fire,217,170,244,204
2152.jpg,320,240,fire,140,120,190,165
2152.jpg,320,240,fire,88,83,113,129
2152.jpg,320,240,fire,46,68,67,82
1699.jpg,320,240,fire,122,52,289,176
1417.jpg,320,240,fire,158,71,200,180
1814.jpg,320,240,fire,127,34,256,197
2993.jpg,320,240,fire,13,100,57,165
2993.jpg,320,240,fire,185,55,223,70
2993.jpg,320,240,fire,57,65,168,97
testpic107.jpg,640,360,fire,1,107,274,194
3237.jpg,320,240,fire,210,142,275,210
3237.jpg,320,240,fire,170,179,182,192
3237.jpg,320,240,fire,143,139,204,168
3237.jpg,320,240,fire,103,104,138,129
1074.jpg,320,240,fire,73,91,263,156
2367.jpg,320,240,fire,69,60,117,98
2367.jpg,320,240,fire,194,132,213,153
2367.jpg,320,240,fire,304,169,320,207
2367.jpg,320,240,fire,39,46,59,68
2791.jpg,320,240,fire,1,26,230,146
2791.jpg,320,240,fire,98,158,118,179
146.jpg,320,240,fire,137,42,299,166
1688.jpg,320,240,fire,159,45,271,179
1820.jpg,320,240,fire,120,64,251,195
3328.jpg,320,240,fire,29,49,215,182
1256.jpg,320,240,fire,185,54,320,129
1342.jpg,320,240,fire,7,32,320,209
1272.jpg,320,240,fire,151,107,202,137
1272.jpg,320,240,fire,174,192,202,210
1272.jpg,320,240,fire,225,31,268,159
1387.jpg,320,240,fire,149,93,195,163
2817.jpg,320,240,fire,119,51,319,204
2743.jpg,320,240,fire,82,126,167,207
2743.jpg,320,240,fire,180,71,209,108
testpic720.jpg,640,360,fire,215,137,560,273
pic900.jpg,320,240,fire,142,100,208,163
1157.jpg,320,240,fire,91,102,174,172
2266.jpg,320,240,fire,245,143,311,208
2266.jpg,320,240,fire,234,83,257,126
2266.jpg,320,240,fire,34,66,83,137
2266.jpg,320,240,fire,1,30,45,51
161.jpg,320,240,fire,146,50,247,162
161.jpg,320,240,fire,257,134,305,158
2732.jpg,320,240,fire,85,118,166,206
2732.jpg,320,240,fire,171,50,205,122
1569.jpg,320,240,fire,154,37,214,200
2078.jpg,320,240,fire,7,115,53,168
2078.jpg,320,240,fire,152,170,158,176
2078.jpg,320,240,fire,181,193,185,202
2389.jpg,320,240,fire,23,42,61,71
2389.jpg,320,240,fire,54,60,107,91
2389.jpg,320,240,fire,92,98,130,146
2389.jpg,320,240,fire,283,126,320,210
1733.jpg,320,240,fire,116,30,256,190
2731.jpg,320,240,fire,95,124,161,199
2731.jpg,320,240,fire,178,48,208,115
2468.jpg,320,240,fire,223,164,281,205
2468.jpg,320,240,fire,172,129,193,156
2468.jpg,320,240,fire,79,74,142,124
2941.jpg,320,240,fire,69,29,222,125
2941.jpg,320,240,fire,111,136,125,156
2941.jpg,320,240,fire,1,31,68,60
pic2000.jpg,320,240,fire,111,80,214,161
2062.jpg,320,240,fire,1,132,19,182
2062.jpg,320,240,fire,149,170,165,196
2062.jpg,320,240,fire,230,168,236,181
1666.jpg,320,240,fire,147,56,236,191
2730.jpg,320,240,fire,95,117,166,189
2730.jpg,320,240,fire,168,47,206,106
1467.jpg,320,240,fire,98,32,151,199
1893.jpg,320,240,fire,118,80,222,170
2025.jpg,320,240,fire,34,146,49,167
2025.jpg,320,240,fire,178,186,188,204
2025.jpg,320,240,fire,223,178,231,196
2025.jpg,320,240,fire,211,167,222,177
2025.jpg,320,240,fire,203,147,216,161
2025.jpg,320,240,fire,167,143,174,150
2025.jpg,320,240,fire,106,193,130,210
1886.jpg,320,240,fire,113,85,212,168
2432.jpg,320,240,fire,252,125,288,177
2432.jpg,320,240,fire,170,81,190,117
2432.jpg,320,240,fire,101,79,122,117
2432.jpg,320,240,fire,66,52,103,74
2432.jpg,320,240,fire,41,35,59,55
2927.jpg,320,240,fire,98,43,193,88
2927.jpg,320,240,fire,187,83,215,123
2927.jpg,320,240,fire,235,84,257,113
2927.jpg,320,240,fire,199,108,251,152
2927.jpg,320,240,fire,227,134,263,184
2927.jpg,320,240,fire,245,155,283,206
2927.jpg,320,240,fire,189,197,206,209
1623.jpg,320,240,fire,160,43,197,178
3074.jpg,320,240,fire,167,190,210,209
3074.jpg,320,240,fire,142,182,157,195
3074.jpg,320,240,fire,77,120,131,176
2489.jpg,320,240,fire,229,164,274,194
2489.jpg,320,240,fire,77,71,148,126
3128.jpg,320,240,fire,77,121,148,192
3128.jpg,320,240,fire,4,164,102,209
1478.jpg,320,240,fire,140,29,195,203
1445.jpg,320,240,fire,176,34,222,188
2469.jpg,320,240,fire,223,166,284,202
2469.jpg,320,240,fire,167,131,189,154
2469.jpg,320,240,fire,78,78,143,124
2429.jpg,320,240,fire,250,120,291,162
2429.jpg,320,240,fire,166,83,190,121
2429.jpg,320,240,fire,99,75,122,108
2429.jpg,320,240,fire,66,49,100,77
2429.jpg,320,240,fire,43,37,57,53
1439.jpg,320,240,fire,163,48,204,193
298.jpg,320,240,fire,138,31,191,152
340.jpg,320,240,fire,125,31,216,158
2144.jpg,320,240,fire,224,178,251,212
2144.jpg,320,240,fire,144,122,193,168
2144.jpg,320,240,fire,80,81,101,115
2144.jpg,320,240,fire,33,58,59,77
1856.jpg,320,240,fire,112,83,208,174
2991.jpg,320,240,fire,123,67,165,80
2991.jpg,320,240,fire,186,64,207,76
2991.jpg,320,240,fire,1,74,110,109
2471.jpg,320,240,fire,231,165,280,202
2471.jpg,320,240,fire,74,73,142,123
2242.jpg,320,240,fire,263,149,305,209
2242.jpg,320,240,fire,245,71,258,100
2242.jpg,320,240,fire,137,84,165,120
2242.jpg,320,240,fire,64,107,91,154
2242.jpg,320,240,fire,37,73,78,114
2242.jpg,320,240,fire,1,33,32,50
testpic101.jpg,640,360,fire,1,106,278,196
testpic135.jpg,640,360,fire,1,125,278,194
1846.jpg,320,240,fire,120,83,228,184
1291.jpg,320,240,fire,148,95,199,122
1291.jpg,320,240,fire,240,45,284,70
211.jpg,320,240,fire,122,55,228,160
2279.jpg,320,240,fire,246,132,304,212
2279.jpg,320,240,fire,219,47,263,123
2279.jpg,320,240,fire,67,89,86,121
2279.jpg,320,240,fire,31,70,66,110
2724.jpg,320,240,fire,91,126,162,196
2724.jpg,320,240,fire,169,47,217,109
2400.jpg,320,240,fire,229,132,272,199
2400.jpg,320,240,fire,129,73,141,82
2400.jpg,320,240,fire,136,100,143,106
2400.jpg,320,240,fire,43,79,67,111
2400.jpg,320,240,fire,4,48,43,70
2325.jpg,320,240,fire,26,56,76,75
2325.jpg,320,240,fire,186,29,228,56
2325.jpg,320,240,fire,205,54,220,83
1829.jpg,320,240,fire,122,86,266,194
1789.jpg,320,240,fire,131,28,239,195
1290.jpg,320,240,fire,152,96,199,124
1290.jpg,320,240,fire,241,54,270,70
273.jpg,320,240,fire,121,114,158,136
1585.jpg,320,240,fire,129,56,196,186
2178.jpg,320,240,fire,211,143,231,180
2178.jpg,320,240,fire,154,123,183,151
2178.jpg,320,240,fire,104,88,119,117
2178.jpg,320,240,fire,74,82,82,90
2178.jpg,320,240,fire,58,64,65,72
2641.jpg,320,240,fire,97,70,211,201
3117.jpg,320,240,fire,141,81,195,156
3117.jpg,320,240,fire,78,71,141,153
3117.jpg,320,240,fire,53,114,80,146
3117.jpg,320,240,fire,47,167,70,189
3117.jpg,320,240,fire,1,117,47,151
316.jpg,320,240,fire,128,30,205,152
1981.jpg,320,240,fire,2,135,48,167
1981.jpg,320,240,fire,153,88,172,157
pic450.jpg,320,240,fire,15,32,270,196
209.jpg,320,240,fire,122,59,236,157
2684.jpg,320,240,fire,82,138,151,205
2684.jpg,320,240,fire,166,91,191,123
1029.jpg,320,240,fire,22,51,220,157
3097.jpg,320,240,fire,257,197,285,209
3097.jpg,320,240,fire,202,89,243,209
3097.jpg,320,240,fire,177,147,193,168
3097.jpg,320,240,fire,163,168,177,189
3097.jpg,320,240,fire,135,105,167,150
3097.jpg,320,240,fire,116,93,126,105
2239.jpg,320,240,fire,261,149,305,211
2239.jpg,320,240,fire,227,120,241,136
2239.jpg,320,240,fire,147,94,172,122
2239.jpg,320,240,fire,123,65,153,104
2239.jpg,320,240,fire,35,82,86,168
2239.jpg,320,240,fire,1,30,34,47
1079.jpg,320,240,fire,101,86,251,153
3139.jpg,320,240,fire,35,150,129,200
1962.jpg,320,240,fire,104,65,173,185
1787.jpg,320,240,fire,132,31,245,197
2267.jpg,320,240,fire,240,137,313,208
2267.jpg,320,240,fire,216,70,260,150
2267.jpg,320,240,fire,72,115,89,145
2267.jpg,320,240,fire,26,70,82,126
2267.jpg,320,240,fire,1,30,57,49
2088.jpg,320,240,fire,15,114,71,160
pic50.jpg,320,240,fire,97,102,219,165
2101.jpg,320,240,fire,192,120,196,129
2101.jpg,320,240,fire,19,96,89,158
1894.jpg,320,240,fire,111,95,209,166
2015.jpg,320,240,fire,34,141,47,167
2015.jpg,320,240,fire,223,179,233,195
2015.jpg,320,240,fire,176,190,186,205
2015.jpg,320,240,fire,210,152,215,161
2015.jpg,320,240,fire,151,168,161,184
testpic139.jpg,640,360,fire,1,122,279,192
2664.jpg,320,240,fire,96,69,213,203
1498.jpg,320,240,fire,154,31,193,178
3213.jpg,320,240,fire,177,183,225,209
3213.jpg,320,240,fire,141,161,165,203
3213.jpg,320,240,fire,110,159,131,185
3213.jpg,320,240,fire,91,133,102,148
3213.jpg,320,240,fire,75,120,88,141
3213.jpg,320,240,fire,54,112,67,129
1864.jpg,320,240,fire,118,76,217,168
1683.jpg,320,240,fire,148,43,222,192
test36.jpg,320,240,fire,63,70,219,167
testpic328.jpg,320,240,fire,147,118,295,161
1768.jpg,320,240,fire,137,31,257,208
2285.jpg,320,240,fire,236,130,293,193
2285.jpg,320,240,fire,222,76,236,117
2285.jpg,320,240,fire,199,135,219,160
2285.jpg,320,240,fire,71,118,105,140
2285.jpg,320,240,fire,49,78,72,121
1456.jpg,320,240,fire,142,50,185,190
2865.jpg,320,240,fire,92,160,104,172
2865.jpg,320,240,fire,128,46,185,139
1865.jpg,320,240,fire,115,79,221,173
2998.jpg,320,240,fire,1,122,25,164
pic1950.jpg,320,240,fire,97,79,204,181
2295.jpg,320,240,fire,222,131,264,182
2295.jpg,320,240,fire,200,109,231,139
2295.jpg,320,240,fire,211,92,216,99
2295.jpg,320,240,fire,142,87,166,136
2295.jpg,320,240,fire,77,90,118,145
2295.jpg,320,240,fire,16,47,88,73
2365.jpg,320,240,fire,67,59,121,94
2365.jpg,320,240,fire,108,101,132,139
2365.jpg,320,240,fire,152,86,165,105
2365.jpg,320,240,fire,194,139,234,169
2365.jpg,320,240,fire,304,178,320,210
2221.jpg,320,240,fire,257,158,287,206
2221.jpg,320,240,fire,245,121,267,152
2221.jpg,320,240,fire,255,70,264,89
2221.jpg,320,240,fire,131,74,144,89
2221.jpg,320,240,fire,31,84,55,122
2567.jpg,320,240,fire,70,150,114,201
2567.jpg,320,240,fire,118,109,169,159
2567.jpg,320,240,fire,182,99,211,154
2538.jpg,320,240,fire,51,142,107,196
2538.jpg,320,240,fire,113,45,184,158
2538.jpg,320,240,fire,213,104,241,137
1282.jpg,320,240,fire,273,39,285,50
1282.jpg,320,240,fire,241,56,255,80
1282.jpg,320,240,fire,170,96,203,117
1282.jpg,320,240,fire,132,136,145,144
2541.jpg,320,240,fire,56,138,114,189
2541.jpg,320,240,fire,113,71,185,163
2541.jpg,320,240,fire,203,106,233,133
2030.jpg,320,240,fire,31,150,49,168
2030.jpg,320,240,fire,176,192,187,208
2030.jpg,320,240,fire,208,139,217,176
2030.jpg,320,240,fire,223,179,231,196
2999.jpg,320,240,fire,16,101,39,121
2999.jpg,320,240,fire,60,147,69,155
3391.jpg,320,240,fire,141,80,157,94
3391.jpg,320,240,fire,124,94,131,108
2031.jpg,320,240,fire,34,145,49,170
2031.jpg,320,240,fire,176,193,186,206
2031.jpg,320,240,fire,206,143,215,164
2031.jpg,320,240,fire,221,175,233,197
2031.jpg,320,240,fire,155,167,169,186
2642.jpg,320,240,fire,94,68,211,200
1985.jpg,320,240,fire,1,130,49,166
1985.jpg,320,240,fire,152,94,176,158
testpic134.jpg,640,360,fire,1,123,272,197
1232.jpg,320,240,fire,72,70,318,209
1518.jpg,320,240,fire,183,36,225,182
1947.jpg,320,240,fire,36,47,204,178
2671.jpg,320,240,fire,96,123,178,203
2671.jpg,320,240,fire,190,68,217,145
2776.jpg,320,240,fire,154,46,289,208
2153.jpg,320,240,fire,224,172,242,203
2153.jpg,320,240,fire,148,120,188,164
2153.jpg,320,240,fire,87,77,110,125
2153.jpg,320,240,fire,50,70,68,82
3176.jpg,320,240,fire,273,193,302,209
3176.jpg,320,240,fire,226,139,259,210
3176.jpg,320,240,fire,139,165,171,195
3176.jpg,320,240,fire,160,134,178,152
3176.jpg,320,240,fire,122,106,155,129
3176.jpg,320,240,fire,104,96,112,103
testpic810.jpg,640,360,fire,176,102,520,269
272.jpg,320,240,fire,112,110,162,140
1740.jpg,320,240,fire,119,30,217,190
1373.jpg,320,240,fire,106,32,197,127
1359.jpg,320,240,fire,136,30,214,113
2049.jpg,320,240,fire,1,133,20,185
2049.jpg,320,240,fire,147,138,173,199
2250.jpg,320,240,fire,249,142,310,210
2250.jpg,320,240,fire,241,70,259,104
2250.jpg,320,240,fire,33,80,84,152
2250.jpg,320,240,fire,1,30,49,46
289.jpg,320,240,fire,117,114,145,133
2273.jpg,320,240,fire,251,135,298,208
2273.jpg,320,240,fire,228,77,258,124
2273.jpg,320,240,fire,26,65,74,123
2273.jpg,320,240,fire,147,87,161,110
